"id","corporateItemCd","upcId","rogCd","productHierarchy.productClass.productClassNm","productHierarchy.productClass.productClassCd","productHierarchy.productClass.retailSectionCd","productHierarchy.productSubClassLevel1.productSubClassNm","productHierarchy.productSubClassLevel1.productSubClassCd","productHierarchy.productSubClassLevel2.productSubClassNm","productHierarchy.productSubClassLevel2.productSubClassCd","productHierarchy.productGroup.productGroupNm","productHierarchy.productGroup.productGroupCd","productHierarchy.productCategory.productCategoryNm","productHierarchy.productCategory.productCategoryCd","pullDateInd","vendorId","vendorSubAccountNbr","priceLookUpCd","itemDescription.internetItemDsc","shelfLifeDys","dimension.shipUnitDimensions.shipUnitWtUOMCd","dimension.shipUnitDimensions.shipUnitWt","dimension.shipUnitDimensions.shipUnitPackQty","dimension.shelfUnitDimensions.itemPackUOMCd","departmentId","itemSourcingType.dsdInd","itemSourcingType.warehouseInd","vendorNm"
"SNCA-19200059-008903678200","19200059","008903678200","SNCA","ADDITIVES CREAMERS AND ADDITIVES COFFEE/HOT","10","301","ADDITIVES CREAMERS AND ADDITIVES COFFEE/HOT","0","ADDITIVES CREAMERS AND ADDITIVES COFFEE/HOT","0","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","CREAMERS AND ADDITIVES COFFEE/HOT","20","","006446","001","0","TORANI CARAMEL CAFFEE MOCHAS SAUCE","0","LB","0.001","4.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-10010053-007433347618","10010053","007433347618","SNCA","ALL OTHER BEANS","85","301","ALL OTHER BEANS >16 OZ","5","ALL OTHER BEANS >16 OZ","5","RICE & BEANS","10","DRY BEANS","1","","006446","001","0","ARROWHEAD MILLS ORGANIC PEARLED BARLEY","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-15100324-002250600200","15100324","002250600200","SNCA","SPECIALTY OILS - FLAVORED & UNFLAVORED","0","302","SPECIALTY OILS - FLAVORED & UNFLAVORED","0","SPECIALTY OILS - FLAVORED & UNFLAVORED","0","SHORTENING"," COOKING OILS & SPRAYS","15","SPECIALTY OILS - FLAVORED & UNFLAVORED","10","","006446","001","0","SPECTRUM ORGNC COCONUT OIL","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8010538-004900004660","8010538","004900004660","SNCA","CSD 12 OZ 20-24PK CANS","10","313","COKE CSD 12 OZ 20-24PK CANS","5","COKE CSD 12 OZ 20-24PK CANS","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","COCA COLA ZERO","0","LB","0.001","1.00","I","","Y","N","COCA COLA CO"
"SNCA-2100552-004400005348","2100552","004400005348","SNCA","AWAY FROM HOME FC COOKIE","5","338","AWAY FROM HOME FC COOKIE MULTI PACKS","3","AWAY FROM HOME FC COOKIE MULTI PACKS","3","COOKIES/CRACKERS & MISC SNACKS","2","AWAY FROM HOME FC COOKIE/CRACKER & MISC SNACKS","10","","000895","012","0","NABISCO HANDI SNACKS RITZ MULTIPACK 12COUNT","0","LB","0.001","4.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-9050230-007373108304","9050230","007373108304","SNCA","TORTILLA CHIPS TAKE HOME BAG/CANISTER SNACK","5","338","UNFLAVORED TORTILLA CHIPS TAKE HOME BAG/CAN","1","UNFLAVORED TORTILLA CHIPS TAKE HOME BAG/CAN","1","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001474","002","0","MISSION BROWN BAG YELLOW ROUNDS","0","LB","0.001","1.00","I","","Y","N","MISSION FOODS CORP"
"SNCA-82041260-067258333169","82041260","067258333169","SNCA","DELI CHEESE TABLE","15","309","DELI CHEESE TABLE GOUDA/EDAM","17","DELI CHEESE TABLE GOUDA/EDAM","17","TRADITIONAL DELI","82","DELI CHEESE","4","","006446","002","0","DE JONG REMBRANDT","0","LB","0.001","15.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-29700246-070221834769","29700246","070221834769","SNCA","SALSA HISPANIC SHELF-STABLE SALSA & DIPS","1","301","MEDIUM SALSA HISPANIC","5","MEDIUM SALSA HISPANIC","5","HISPANIC FOODS","29","HISPANIC SHELF-STABLE SALSA & DIPS","70","","006446","001","0","TEXAS TEXAS FRESH ROMA ROASTED MEDIUM SALSA","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8010670-001200011044","8010670","001200011044","SNCA","TRADITIONAL PREMIUM SPARKLING DRINKS","10","313","AO ALTERNATIVE TRADITIONAL SPARKLING DRINKS","65","AO ALTERNATIVE TRADITIONAL SPARKLING DRINKS","65","CARBONATED BEVERAGES & MIXERS","8","PREMIUM SPARKLING DRINKS","5","","001390","022","0","MOUNTAIN DEW KICKSTART ORANGE CITRUS","0","LB","0.001","12.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-2013757-003904701565","2013757","003904701565","SNCA","PREMIUM AT HOME COOKIES","5","338","ALL OTHER PREMIUM AT HOME COOKIES","7","ALL OTHER PREMIUM AT HOME COOKIES","7","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","006446","001","0","WALKERS SHORTBREAD SLTD","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-96150157-076394622513","96150157","076394622513","SNCA","NATIONAL BRAND TRADITIONAL SANDWICH BREAD","5","336","VALUE ADDED NATIONAL BRND TRADITIONAL SAND","5","VALUE ADDED NATIONAL BRND TRADITIONAL SAND","5","COMMERCIAL FRESH BREAD","96","TRADITIONAL SANDWICH COMMERCIAL FRESH BREAD","15","","001430","003","0","ALFAROS ARTESANO BRIOCHE BAKERY BREAD","0","LB","0.001","1.00","I","","Y","N","BIMBO BAKERIES USA INC"
"SNCA-9900138-002190881264","9900138","002190881264","SNCA","WELLNESS/SPECIALTY TAKE HOME BAG/CAN SNACKS","45","338","OTHER SPECIALTY WELLNESS/SPECIALTY TAKE HOME","90","OTHER SPECIALTY WELLNESS/SPECIALTY TAKE HOME","90","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","006446","001","0","FOOD SHOULD TASTE GOOD SWEET POTATO CHIPS","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8010234-004900003103","8010234","004900003103","SNCA","CSD 12 OZ 12PK CANS","5","313","COKE CSD 12 OZ 12PK CANS","5","COKE CSD 12 OZ 12PK CANS","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","CHERRY COCA COLA FRIDGE PACK SODA","0","LB","0.001","2.00","I","","Y","N","COCA COLA CO"
"SNCA-8011079-004900006104","8011079","004900006104","SNCA","CSD < 12 OZ MP CANS","1","313","COKE CSD < 12 OZ MP CANS","5","COKE CSD < 12 OZ MP CANS","5","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001392","055","0","COCA-COLA ZERO","0","LB","0.001","4.00","I","","Y","N","COCA COLA CO"
"SNCA-2022440-004400005553","2022440","004400005553","SNCA","MAINSTREAM AT HOME CRACKERS","10","338","BUTTER MAINSTREAM AT HOME CRACKERS","3","BUTTER MAINSTREAM AT HOME CRACKERS","3","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME CRACKERS","2","","000895","012","0","RITZ CRKS CRSP&THN FAM SZ SEA SALT","0","LB","0.001","6.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-96300276-007225002108","96300276","007225002108","SNCA","HOT DOG BUNS","1","336","BASIC HOT DOG BUNS","5","BASIC HOT DOG BUNS","5","COMMERCIAL FRESH BREAD","96","BUNS COMMERCIAL FRESH BREAD","30","","014157","003","0","WONDER HOT DOG BUNS","0","LB","0.001","1.00","I","","Y","N","FLOWERS BAKERY"
"SNCA-42050234-081529400008","42050234","081529400008","SNCA","ALL FAMILY NOVELTIES","5","317","FRUIT/WATER BASED ALL FAMILY NOVELTIES","5","FRUIT/WATER BASED ALL FAMILY NOVELTIES","5","ICE CREAM","42","NOVELTIES","5","","006446","001","0","LINDYS ITALIAN WATERMELON STRAWBERRY ICE","0","LB","0.001","9.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-27055136-007286923145","27055136","007286923145","SNCA","ASIAN VEGETABLES","5","301","DRIED ASIAN VEGETABLES","5","DRIED ASIAN VEGETABLES","5","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","FLOWER MUSHROOM 60X3OZ","0","LB","0.001","60.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-4100532-002178851694","4100532","002178851694","SNCA","SPECIALTY SPREADS/SNACKERS","20","302","SPECIALTY SPREADS/SNACKERS","0","SPECIALTY SPREADS/SNACKERS","0","JAMS"," JELLIES & SPREADS","4","PEANUT BUTTER & SPREADS","10","","006446","001","0","LOTUS BISCOFF SPREAD CRUNCHY","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-14200033-063551914080","14200033","063551914080","SNCA","PREMIUM SEASONINGS/BLENDS","30","302","ALL OTHER PREMIUM SEASONINGS/BLENDS","85","ALL OTHER PREMIUM SEASONINGS/BLENDS","85","SALT/SEASONING/SPICES/CANNING SUPPLIES","14","PREMIUM HERBS & SPICES","20","","006446","001","0","URBAN ACCENTS VEGGIE ROASTER BALSAMIC & ROASTED ONION","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-38350023-007989340154","38350023","007989340154","SNCA","VALUE ADDED SPECIALTY EGGS","5","324","VALUE ADDED SPECIALTY EGGS"," ORGANIC","5","VALUE ADDED SPECIALTY EGGS"," ORGANIC","5","REFRIGERATED FOODS","38","SHELL EGGS","35","","021217","001","0","O ORGANICS EGGS BROWN LARGE GRADE A","0","LB","0.001","10.00","I","","Y","N","NUCAL FOODS INC"
"SNCA-8100953-061764101289","8100953","061764101289","SNCA","GO GIRL RTD ENERGY","30","313","DIET GO GIRL RTD ENERGY","5","DIET GO GIRL RTD ENERGY","5","NON CARBONATED BEVERAGES","3","ENERGY","35","","003424","001","0","GO GIRL SUGAR FREE ENERGY DRINK","0","LB","0.001","4.00","I","","Y","N","BAY AREA DIST CO"
"SNCA-36400309-086751800004","36400309","086751800004","SNCA","INDULGENTS READY TO EAT GELATINS & PUDDINGS","10","314","CUPS INDULGENTS READY TO EAT","1","CUPS INDULGENTS READY TO EAT","1","REFRIGERATED DAIRY","36","READY TO EAT GELATINS & PUDDINGS","40","","006446","001","0","PETIT POT ORGANIC VANILLA PUDDING","0","LB","0.001","8.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-88020014-020219600000","88020014","020219600000","SNCA","BEEF LOIN"," CHOICE","3","333","BEEF LOIN STEAKS"," CHOICE","10","BEEF LOIN STEAKS"," CHOICE","10","MEAT","88","BEEF"," CHOICE"," NO MANUFACTURER BRAND DECLARED","2","","000013","025","0","USDA CHOICE BEEF TOP SIRLOIN STEAK","0","LB","0.001","1.00","I","","Y","N","DUMMY VENDOR SAFEWAY MEAT"
"SNCA-9011053-002190881262","9011053","002190881262","SNCA","WELLNESS/SPECIALTY TAKE HOME BAG/CAN SNACKS","45","338","OTHER SPECIALTY WELLNESS/SPECIALTY TAKE HOME","90","OTHER SPECIALTY WELLNESS/SPECIALTY TAKE HOME","90","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","","","null","FOOD SHOULD TASTE GOOD MULTI GRAIN TORTILLA CHIPS","0","LB","0.001","1.00","I"
"SNCA-3100015-008390000554","3100015","008390000554","SNCA","READY TO DRINK TEA","1","313","MULTI-PACK RTD TEA","5","MULTI-PACK RTD TEA","5","NON CARBONATED BEVERAGES","3","READY TO DRINK TEA AND COFFEE","10","","001392","055","0","GOLD PEAK SWEETENED ICED TEA","0","LB","0.001","4.00","I","","Y","N","COCA COLA CO"
"SNCA-25300421-005100024566","25300421","005100024566","SNCA","WELLNESS READY TO SERVE SOUP","5","302","WELLNESS MEAT READY TO SERVE SOUP","5","WELLNESS MEAT READY TO SERVE SOUP","5","SOUPS","25","READY TO SERVE SOUP","30","","000011","017","0","CMPBL CHNKY MAXX SOUP BLK ANGUS BEEF","0","LB","0.001","1.00","I","","Y","N","DUMMY VENDOR NUMBER FOR HOST ITEMS"
"SNCA-3350016-007084701247","3350016","007084701247","SNCA","MONSTER RTD ENERGY","10","313","DIET MONSTER RTD ENERGY","5","DIET MONSTER RTD ENERGY","5","NON CARBONATED BEVERAGES","3","ENERGY","35","","001392","055","0","MONSTER ZERO ULTRA","0","LB","0.001","24.00","I","","Y","N","COCA COLA CO"
"SNCA-88250041-020331100000","88250041","020331100000","SNCA","PORK LOIN","3","333","PORK LOIN STEAKS/CHOPS","10","PORK LOIN STEAKS/CHOPS","10","MEAT","88","PORK"," NATURAL","25","","000013","025","0","PORK LOIN CHOP BONE IN VALUE PACK","0","LB","0.001","1.00","I","","Y","N","DUMMY VENDOR SAFEWAY MEAT"
"SNCA-27051304-004139003082","27051304","004139003082","SNCA","ASIAN SOUPS","20","301","DRY ASIAN SOUP","10","DRY ASIAN SOUP","10","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","KIKKOMAN SOUP MIX EGG FLOWER VEGETABLE","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8010413-001200050408","8010413","001200050408","SNCA","ETHNIC PREMIUM SPARKLING DRINKS","1","313","JARRITOS ETHNIC PREMIUM SPARKLING DRINKS","1","JARRITOS ETHNIC PREMIUM SPARKLING DRINKS","1","CARBONATED BEVERAGES & MIXERS","8","PREMIUM SPARKLING DRINKS","5","","001390","022","0","MOUNTAIN DEW","0","LB","0.001","4.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-6040587-004800100404","6040587","004800100404","SNCA","WELLNESS LIQUID SALAD DRESSINGS","5","302","RANCH WELLNESS LIQUID SALAD DRESSINGS","15","RANCH WELLNESS LIQUID SALAD DRESSINGS","15","MAYONNAISE"," SALAD DRESSINGS & TOPPINGS","6","LIQUID SALAD DRESSINGS","4","","006446","001","0","SIR KENSI DRESSING BUFFALO RANCH","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8050764-007800012216","8050764","007800012216","SNCA","CSD 12 OZ 12PK CANS","5","313","DR PEPPER/7-UP CSD 12 OZ 12PK CANS","10","DR PEPPER/7-UP CSD 12 OZ 12PK CANS","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001906","012","0","DIET SUNKIST ORANGE SODA COOL PACK","0","LB","0.001","2.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-2020409-001410008547","2020409","001410008547","SNCA","MAINSTREAM AT HOME CRACKERS","10","338","CHEESE MAINSTREAM AT HOME CRACKERS","2","CHEESE MAINSTREAM AT HOME CRACKERS","2","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME CRACKERS","2","","001420","003","0","PEPPERIDGE FARM CHEDDAR GOLDFISH BAKED SNACK CRACKERS","0","LB","0.001","1.00","I","","Y","N","PEPPERIDGE FARM INC"
"SNCA-28450026-088937912502","28450026","088937912502","SNCA","SIMMER COOKING SAUCES","1","302","SIMMER COOKING SAUCES","0","SIMMER COOKING SAUCES","0","PASTA & PASTA SAUCE","28","COOKING SAUCES","45","","006446","001","0","RED FORK SMOKEY PULLED PORK SEASONING SAUCE","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-27051775-001115202813","27051775","001115202813","SNCA","ASIAN SNACKS","60","301","SALTY ASIAN SNACKS","5","SALTY ASIAN SNACKS","5","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","004959","006","0","HAPI PARTY MIX","0","LB","0.001","12.00","I","","Y","N","JFC INTL INC"
"SNCA-27051037-073762802560","27051037","073762802560","SNCA","ASAIN SHELF STABLE DINNERS","25","301","ASAIN SHELF STABLE DINNERS","0","ASAIN SHELF STABLE DINNERS","0","ETHNIC"," GOURMET & SPECIALTY","27","ASIAN FOODS","5","","006446","001","0","THAI KITCHEN SPECIALTY FOOD PAD THAI NOODLE","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-28350376-075346901002","28350376","075346901002","SNCA","RED SAUCE SHELF STABLE PASTA & PIZZA SAUCE","1","302","SUPER PREMIUM RED SAUCE","1","SUPER PREMIUM RED SAUCE","1","PASTA & PASTA SAUCE","28","SHELF STABLE PASTA & PIZZA SAUCE","35","","006446","001","0","DAVES GOURMET RED HEIRLOOM PASTA SAUCE","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-2010121-001410007708","2010121","001410007708","SNCA","PREMIUM AT HOME COOKIES","5","338","CHOC CHIP PREMIUM AT HOME COOKIES","1","CHOC CHIP PREMIUM AT HOME COOKIES","1","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","001420","003","0","PEPPERIDGE FARMS CHOCOLATE CHIP PECAN COOKIE","0","LB","0.001","1.00","I","","Y","N","PEPPERIDGE FARM INC"
"SNCA-27050551-001115206630","27050551","001115206630","SNCA","PLAIN WHITE RICE","1","301","REGULAR PLAIN WHITE RICE","1","REGULAR PLAIN WHITE RICE","1","RICE & BEANS","10","PLAIN RICE","5","","004215","001","null","NISHIKI HAWAII RICE PREMIUM","0","LB","0.001","1.00","I"
"SNCA-42011836-007457009400","42011836","007457009400","SNCA","SUPER PREMIUM PACKAGED ICE CREAM","1","317","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","TRADITIONAL SUPER PREM PACKAGED ICE CREAM","1","ICE CREAM","42","PACKAGED ICE CREAM","1","","000912","028","null","HAAGEN DAZS SWISS ALMOND ICE CREAM","0","LB","6.570","8.00","I","217"
"SNCA-8200400-004900002656","8200400","004900002656","SNCA","STILL CONVENIENCE BOTTLED WATER","5","313","SINGLE STILL CONVENIENCE BOTTLED WATER","1","SINGLE STILL CONVENIENCE BOTTLED WATER","1","NON CARBONATED BEVERAGES","3","BOTTLED WATER","20","","001392","055","0","DASANI WATER","0","LB","0.001","12.00","I","","Y","N","COCA COLA CO"
"SNCA-8100374-001125980688","8100374","001125980688","SNCA","COCONUT FLAVORED/FUNCTIONAL WATER","45","313","TASTE NIRVANA COCONUT WATER","10","TASTE NIRVANA COCONUT WATER","10","NON CARBONATED BEVERAGES","3","FLAVORED/FUNCTIONAL WATER","25","","006446","001","0","TASTE NIRVANA JUICE YOUNG CCNT PULP","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-73060973-007499905047","73060973","007499905047","SNCA","CARPET CLEANERS HOME CLEANING","35","322","PROFESSIONAL CARPET MACHINE CHEMICALS CARPET C","10","PROFESSIONAL CARPET MACHINE CHEMICALS CARPET C","10","HOUSEHOLD CLEANERS","73","HOME CLEANING","6","","001562","001","0","RUG DOCTOR PET CLEANER","0","LB","0.001","1.00","I","","Y","N","RUG DOCTOR LP"
"SNCA-84830280-008259272764","84830280","008259272764","SNCA","REFRIGERATED PREMIUM SMOOTHIE","5","329","OTHER REFRIGERATED PREMIUM SMOOTHIE","25","OTHER REFRIGERATED PREMIUM SMOOTHIE","25","FRESH PRODUCE","84","REFRIGERATED PREMIUM DRINKS","83","","002409","002","0","NAKED SUPERFOOD BLUE MACHINE","0","LB","4.000","1.00","I","","Y","N","TROPICANA CHILLED DSD"
"SNCA-2022201-004400005100","2022201","004400005100","SNCA","MAINSTREAM AT HOME CRACKERS","10","338","WHEAT MAINSTREAM AT HOME CRACKERS","1","WHEAT MAINSTREAM AT HOME CRACKERS","1","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME CRACKERS","2","","000895","012","0","NABISCO TRISCUIT HINT OF SALT NON GMO","0","LB","0.001","6.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-3250010-078616200350","3250010","078616200350","SNCA","GLACEAU FLAVORED/FUNCTIONAL WATER","15","313","NO CALORIE GLACEAU FLAVORED/FUNCTIONAL WATER","5","NO CALORIE GLACEAU FLAVORED/FUNCTIONAL WATER","5","NON CARBONATED BEVERAGES","3","FLAVORED/FUNCTIONAL WATER","25","","001392","055","0","VITAMINWATER SQUEEZE ZERO","0","LB","0.001","4.00","I","","Y","N","COCA COLA CO"
"SNCA-8050473-007800000940","8050473","007800000940","SNCA","CSD AO MULTI-PACK CANS","15","313","DR PEPPER/7-UP AO MULTI-PACK CANS","10","DR PEPPER/7-UP AO MULTI-PACK CANS","10","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001906","012","0","VERNORS GINGER ALE DIET SODA","0","LB","22.000","4.00","I","","Y","N","7UP BOTTLING CO."
"SNCA-16150112-002529360090","16150112","002529360090","SNCA","SOY BASED MILK SUBSTITUTES","5","302","SOY BASED MILK SUBSTITUTES","0","SOY BASED MILK SUBSTITUTES","0","MILK/CANNED & POWDERED","16","STERILIZED MILK"," MILK DRINKS"," AND SUBSTITUTES","15","","006446","001","0","SILK PLAIN SOY MILK","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-9011235-002840018391","9011235","002840018391","SNCA","POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","338","FLAT POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","FLAT POTATO CHIPS TAKE HOME BAG/CANISTER SNACK","1","SALTY SNACKS","9","SALTY BAGGED/CANISTER SNACKS","1","","001479","004","0","CHEETOS BAKED SNACKS FLAMIN HOT CHEESE","0","LB","0.001","1.00","I","","Y","N","FRITO LAY INC"
"SNCA-84770126-089223400211","84770126","089223400211","SNCA","DRIED ETHNIC SPECIALITY","5","329","DRIED ETHNIC SPECIALITY","0","DRIED ETHNIC SPECIALITY","0","FRESH PRODUCE","84","DRIED PRODUCE","78","","006446","001","0","MAJANS BHUJA SNACKS BEER MIX","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-29950128-004133112446","29950128","004133112446","SNCA","CENTRAL/SOUTH AMERICAN FOODS","0","301","CENTRAL/SOUTH AMERICAN FOODS","0","CENTRAL/SOUTH AMERICAN FOODS","0","HISPANIC FOODS","29","CENTRAL/SOUTH AMERICAN FOODS","75","","006446","001","0","GOYA CANNELI BEANS","0","LB","0.001","24.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-8300066-005200032866","8300066","005200032866","SNCA","GATORADE SPORTS DRINKS","1","313","GATORADE SPORTS DRINKS","1","GATORADE SPORTS DRINKS","1","NON CARBONATED BEVERAGES","3","SPORTS DRINKS","30","","001390","022","0","GATORADE FRUIT PUNCH","0","LB","0.001","24.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-8012559-001200017322","8012559","001200017322","SNCA","CSD AO MULTI-PACK CANS","15","313","PEPSI CSD AO MULTI-PACK CANS","1","PEPSI CSD AO MULTI-PACK CANS","1","CARBONATED BEVERAGES & MIXERS","8","CARBONATED SOFT DRINKS","1","","001390","022","0","PEPSI COLA","0","LB","0.001","3.00","I","","Y","N","PEPSI COLA BOTTLING CO"
"SNCA-3250316-085716600700","3250316","085716600700","SNCA","ALL OTHER FLAVORED/FUNCTIONAL WATER","40","313","ALL OTHER FLAVORED/FUNCTIONAL WATER","0","ALL OTHER FLAVORED/FUNCTIONAL WATER","0","NON CARBONATED BEVERAGES","3","FLAVORED/FUNCTIONAL WATER","25","","006446","001","0","SOM SUPPLEMENT SLP AID ORIG","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-10050148-089703400272","10050148","089703400272","SNCA","PLAIN SPECIALTY RICE","15","301","ALL OTHER PLAIN SPECIALTY RICE","85","ALL OTHER PLAIN SPECIALTY RICE","85","RICE & BEANS","10","PLAIN RICE","5","","006446","001","0","NATURES EARTHLY CHOICE ORGANIC MILLED FLAX","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-42050840-007255443611","42050840","007255443611","SNCA","ALL FAMILY NOVELTIES","5","317","ICE CREAM BASED ALL FAMILY NOVELTIES","1","ICE CREAM BASED ALL FAMILY NOVELTIES","1","ICE CREAM","42","NOVELTIES","5","","001499","002","0","NSTLE DRUMSTICK LIMITED EDITION","0","LB","0.001","1.00","I","","Y","N","NESTLE DSD"
"SNCA-5050126-007182800227","5050126","007182800227","SNCA","SPECIALTY /FLAVORED MUSTARD","15","302","SPECIALTY /FLAVORED MUSTARD","0","SPECIALTY /FLAVORED MUSTARD","0","ENHANCEMENTS","5","MUSTARD","5","","006446","001","0","BEAVER SWEET HONEY MUSTARD","0","LB","0.001","6.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-48850335-007286960001","48850335","007286960001","SNCA","ALL OTHER FROZEN PREPARED FOODS","0","317","ALL OTHER FROZEN PREPARED FOODS","0","ALL OTHER FROZEN PREPARED FOODS","0","PREPARED FROZEN FOODS","48","ALL OTHER FROZEN PREPARED FOODS","85","","029775","001","0","HK CHA SHU BUN 10X24 OZ","0","LB","0.001","12.00","I","","Y","N","N.A. SALES COMPANY INC"
"SNCA-48850003-079437610011","48850003","079437610011","SNCA","UNSAUCED BOX FROZEN VEGETABLES","1","317","ALL OTHER UNSAUCED BOX FROZEN VEGETABLES","90","ALL OTHER UNSAUCED BOX FROZEN VEGETABLES","90","FROZEN VEGETABLES","47","BOX FROZEN VEGETABLES","1","","006446","001","0","DOROT SPICE BASIL","0","LB","0.001","16.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-17100018-003997802520","17100018","003997802520","SNCA","MISCELLANEOUS FLOUR AND GLUTEN","90","302","MISCELLANEOUS FLOUR AND GLUTEN","0","MISCELLANEOUS FLOUR AND GLUTEN","0","FLOUR/SUGAR/CORN MEAL","17","FLOUR","10","","006446","001","0","BOBS RD MILL INST PWDR MILK","0","LB","0.001","4.00","I","","Y","N","KEHE DISTRIBUTORS"
"SNCA-28400020-007313001257","28400020","007313001257","SNCA","PREPARED PIZZA CRUST","1","302","PREPARED PIZZA CRUST","0","PREPARED PIZZA CRUST","0","PASTA & PASTA SAUCE","28","PIZZA CRUST","40","","001430","003","0","BOBOLI 12 INCH THIN CRUST BREAD SHELL","60","LB","0.001","1.00","I","","Y","N","BIMBO BAKERIES USA INC"
"SNCA-2010101-069499000850","2010101","069499000850","SNCA","PREMIUM AT HOME COOKIES","5","338","ENROBED PREMIUM AT HOME COOKIES","2","ENROBED PREMIUM AT HOME COOKIES","2","COOKIES/CRACKERS & MISC SNACKS","2","AT HOME COOKIES","1","","000895","012","0","LU PIMS ORANGE COOKIES","60","LB","0.001","6.00","I","","Y","N","MONDELEZ GLOBAL LLC DSD USE ONLY"
"SNCA-19010868-078535783626","19010868","078535783626","SNCA","GROUND PREPACKAGED COFFEE/HOT","10","301","PREMIUM GROUND PREPACKAGE COFFEE/HOT","10","PREMIUM GROUND PREPACKAGE COFFEE/HOT","10","COFFEE/TEA/HOT COCOA/CREAM/FILTERS","19","PREPACKAGED COFFEE/HOT","3","","019258","001","0","PEETS COFFEE MAJ DICKASON BLEND","0","LB","1.000","1.00","I","","Y","N","PEETS COFFEE & TEA INC"
"SNCA-84740303-085884700080","84740303","085884700080","SNCA","DRIED FRUIT","1","329","OTHER DRIED FRUITS","17","OTHER DRIED FRUITS","17","FRESH PRODUCE","84","DRIED PRODUCE","78","","006446","001","0","NAVITAS GOJI BERRIES","0","LB","0.001","12.00","I","","Y","N","KEHE DISTRIBUTORS"
